約定日,受渡日,銘柄コード,銘柄名,市場名称,口座区分,取引区分,売買区分,信用区分,弁済期限,数量［株］,単価［円］,手数料［円］,税金等［円］,諸費用［円］,税区分,受渡金額［円］,建約定日,建単価［円］,建手数料［円］,建手数料消費税［円］,金利（支払）〔円〕,金利（受取）〔円〕,逆日歩／特別空売り料（支払）〔円〕,逆日歩（受取）〔円〕,貸株料,事務管理費〔円〕（税抜）,名義書換料〔円〕（税抜）
"2025/1/30","2025/2/3","1911","住友林業","東証","特定","信用返済","買埋","制度","6ヶ月","100","5,356.0","0","0","111","源徴なし","-7,711","2025/1/24","5,280.0","0","0","0","0","0","0","111","0","0"
"2025/1/30","2025/2/3","1911","住友林業","東証","特定","信用返済","売埋","制度","6ヶ月","300","5,356.0","0","0","736","源徴なし","5,864","2025/1/27","5,334.0","0","0","736","0","0","0","0","0","0"
"2025/1/30","2025/2/3","6644","大崎電気","東証","特定","信用新規","買建","制度","6ヶ月","400","759.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/1/30","2025/2/3","6644","大崎電気","東証","特定","信用新規","売建","制度","6ヶ月","200","759.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/1/31","2025/2/4","1802","大林組","東証","特定","信用返済","買埋","制度","6ヶ月","500","2,090.5","0","0","62","源徴なし","-5,812","2025/1/30","2,079.0","0","0","0","0","0","0","62","0","0"
"2025/1/31","2025/2/4","1802","大林組","東証","特定","信用返済","買埋","制度","6ヶ月","100","2,090.5","0","0","89","源徴なし","-10,189","2025/1/17","1,989.5","0","0","0","0","0","0","89","0","0"
"2025/1/31","2025/2/4","1802","大林組","東証","特定","信用返済","売埋","制度","6ヶ月","300","2,090.5","0","0","328","源徴なし","14,222","2025/1/27","2,042.0","0","0","328","0","0","0","0","0","0"
"2025/1/31","2025/2/4","1802","大林組","東証","特定","信用返済","売埋","制度","6ヶ月","200","2,090.5","0","0","275","源徴なし","18,825","2025/1/23","1,995.0","0","0","275","0","0","0","0","0","0"
"2025/1/31","2025/2/4","1802","大林組","東証","特定","信用返済","売埋","制度","6ヶ月","200","2,090.5","0","0","457","源徴なし","19,743","2025/1/17","1,989.5","0","0","457","0","0","0","0","0","0"
"2025/1/31","2025/2/4","1802","大林組","東証","特定","信用返済","売埋","制度","6ヶ月","300","2,090.5","0","0","641","源徴なし","28,759","2025/1/20","1,992.5","0","0","641","0","0","0","0","0","0"
"2025/1/31","2025/2/4","6644","大崎電気","東証","特定","信用新規","買建","制度","6ヶ月","600","753.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/1/31","2025/2/4","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用新規","売建","制度","6ヶ月","200","6,295.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/1/31","2025/2/4","9719","ＳＣＳＫ","東証","特定","信用返済","買埋","制度","6ヶ月","100","3,449.0","0","0","51","源徴なし","-4,951","2025/1/29","3,400.0","0","0","0","0","0","0","51","0","0"
"2025/1/31","2025/2/4","9719","ＳＣＳＫ","東証","特定","信用返済","買埋","制度","6ヶ月","200","3,449.0","0","0","158","源徴なし","-33,558","2025/1/24","3,282.0","0","0","0","0","0","0","158","0","0"
"2025/1/31","2025/2/4","9719","ＳＣＳＫ","東証","特定","信用返済","買埋","制度","6ヶ月","300","3,449.0","0","0","207","源徴なし","-53,307","2025/1/27","3,272.0","0","0","0","0","0","0","207","0","0"
"2025/1/31","2025/2/4","9719","ＳＣＳＫ","東証","特定","信用返済","売埋","制度","6ヶ月","100","3,449.0","0","0","155","源徴なし","7,245","2025/1/28","3,375.0","0","0","155","0","0","0","0","0","0"
"2025/2/3","2025/2/5","6644","大崎電気","東証","特定","信用新規","売建","制度","6ヶ月","1,000","742.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/3","2025/2/5","9107","川崎汽船","東証","特定","信用新規","買建","制度","6ヶ月","200","1,945.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/3","2025/2/5","9107","川崎汽船","東証","特定","信用新規","売建","制度","6ヶ月","100","1,945.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/3","2025/2/5","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用新規","売建","制度","6ヶ月","300","6,308.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/4","2025/2/6","6644","大崎電気","東証","特定","信用返済","買埋","制度","6ヶ月","200","755.0","0","0","18","源徴なし","782","2025/1/30","759.0","0","0","0","0","0","0","18","0","0"
"2025/2/4","2025/2/6","6644","大崎電気","東証","特定","信用返済","買埋","制度","6ヶ月","200","755.0","0","0","8","源徴なし","-2,608","2025/2/3","742.0","0","0","0","0","0","0","8","0","0"
"2025/2/4","2025/2/6","6644","大崎電気","東証","特定","信用新規","買建","制度","6ヶ月","400","755.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/4","2025/2/6","9107","川崎汽船","東証","特定","信用新規","買建","制度","6ヶ月","300","1,962.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/4","2025/2/6","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用新規","買建","制度","6ヶ月","300","6,418.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/7","2025/2/12","8136","サンリオ","東証","特定","信用新規","売建","制度","6ヶ月","100","5,836.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/7","2025/2/12","8136","サンリオ","東証","特定","信用新規","売建","制度","6ヶ月","100","5,836.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/7","2025/2/12","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用返済","売埋","制度","6ヶ月","100","6,800.0","0","0","229","源徴なし","37,971","2025/2/4","6,418.0","0","0","344","0","0","115","0","0","0"
"2025/2/10","2025/2/13","8136","サンリオ","東証","特定","信用返済","買埋","制度","6ヶ月","100","5,844.0","0","0","45","源徴なし","-845","2025/2/7","5,836.0","0","0","0","0","10","0","35","0","0"
"2025/2/10","2025/2/13","8136","サンリオ","東証","特定","信用返済","買埋","制度","6ヶ月","100","5,844.0","0","0","45","源徴なし","-845","2025/2/7","5,836.0","0","0","0","0","10","0","35","0","0"
"2025/2/10","2025/2/13","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用返済","買埋","制度","6ヶ月","200","6,979.0","0","0","709","源徴なし","-137,509","2025/1/31","6,295.0","0","0","0","0","330","0","379","0","0"
"2025/2/10","2025/2/13","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用新規","買建","制度","6ヶ月","100","6,979.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/12","2025/2/14","5411","ＪＦＥホールディングス","東証","NISA成長投資枠","現物","買付","-","-","100","1,735.0","0","0","0","-","173,500","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/12","2025/2/14","9107","川崎汽船","東証","特定","信用返済","売埋","制度","6ヶ月","300","2,155.0","0","0","406","源徴なし","57,494","2025/2/4","1,962.0","0","0","406","0","0","0","0","0","0"
"2025/2/13","2025/2/17","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用新規","買建","制度","6ヶ月","200","1,942.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/13","2025/2/17","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用新規","売建","制度","6ヶ月","100","1,942.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/14","2025/2/18","2267","ヤクルト","ToSTNeT","NISA成長投資枠","現物","買付","-","-","100","2,805.5","0","0","0","-","280,550","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/14","2025/2/18","8015","豊田通商","東証","NISA成長投資枠","現物","買付","-","-","100","2,505.0","0","0","0","-","250,500","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/14","2025/2/18","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用新規","買建","制度","6ヶ月","300","1,943.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/14","2025/2/18","9107","川崎汽船","東証","特定","信用返済","買埋","制度","6ヶ月","100","2,159.5","0","0","82","源徴なし","-21,532","2025/2/3","1,945.0","0","0","0","0","0","0","82","0","0"
"2025/2/14","2025/2/18","9107","川崎汽船","東証","特定","信用返済","売埋","制度","6ヶ月","200","2,159.5","0","0","417","源徴なし","42,483","2025/2/3","1,945.0","0","0","417","0","0","0","0","0","0"
"2025/2/17","2025/2/19","6644","大崎電気","JNX","特定","信用返済","買埋","制度","6ヶ月","100","802.9","0","0","33","源徴なし","-6,123","2025/2/3","742.0","0","0","0","0","0","0","33","0","0"
"2025/2/17","2025/2/19","6644","大崎電気","Chi-X","特定","信用返済","買埋","制度","6ヶ月","300","802.9","0","0","100","源徴なし","-18,370","2025/2/3","742.0","0","0","0","0","0","0","100","0","0"
"2025/2/17","2025/2/19","6644","大崎電気","JNX","特定","信用返済","買埋","制度","6ヶ月","100","802.8","0","0","33","源徴なし","-6,113","2025/2/3","742.0","0","0","0","0","0","0","33","0","0"
"2025/2/17","2025/2/19","6644","大崎電気","Chi-X","特定","信用返済","買埋","制度","6ヶ月","200","802.8","0","0","67","源徴なし","-12,227","2025/2/3","742.0","0","0","0","0","0","0","67","0","0"
"2025/2/17","2025/2/19","6644","大崎電気","Chi-X","特定","信用返済","買埋","制度","6ヶ月","100","802.7","0","0","33","源徴なし","-6,103","2025/2/3","742.0","0","0","0","0","0","0","33","0","0"
"2025/2/17","2025/2/19","6644","大崎電気","東証","特定","信用返済","売埋","制度","6ヶ月","400","799.0","0","0","395","源徴なし","15,605","2025/1/30","759.0","0","0","395","0","0","0","0","0","0"
"2025/2/17","2025/2/19","6644","大崎電気","東証","特定","信用返済","売埋","制度","6ヶ月","400","799.0","0","0","324","源徴なし","17,276","2025/2/4","755.0","0","0","324","0","0","0","0","0","0"
"2025/2/17","2025/2/19","6644","大崎電気","東証","特定","信用返済","売埋","制度","6ヶ月","600","799.0","0","0","554","源徴なし","27,046","2025/1/31","753.0","0","0","554","0","0","0","0","0","0"
"2025/2/17","2025/2/19","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用新規","買建","制度","6ヶ月","500","1,982.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/17","2025/2/19","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用返済","売埋","制度","6ヶ月","100","6,927.0","0","0","254","源徴なし","-5,454","2025/2/10","6,979.0","0","0","374","0","0","120","0","0","0"
"2025/2/18","2025/2/20","6460","セガサミーホールディングス","東証","特定","信用新規","買建","制度","6ヶ月","200","3,047.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/18","2025/2/20","6460","セガサミーホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","100","3,047.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/19","2025/2/21","6460","セガサミーホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","200","2,983.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/19","2025/2/21","8136","サンリオ","東証","特定","信用新規","売建","制度","6ヶ月","100","6,899.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/19","2025/2/21","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用返済","買埋","制度","6ヶ月","100","7,088.0","0","0","633","源徴なし","-78,633","2025/2/3","6,308.0","0","0","0","0","310","0","323","0","0"
"2025/2/19","2025/2/21","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用返済","買埋","制度","6ヶ月","200","7,087.0","0","0","1,266","源徴なし","-157,066","2025/2/3","6,308.0","0","0","0","0","620","0","646","0","0"
"2025/2/19","2025/2/21","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用返済","売埋","制度","6ヶ月","200","7,088.0","0","0","985","源徴なし","133,015","2025/2/4","6,418.0","0","0","1,575","0","0","590","0","0","0"
"2025/2/20","2025/2/25","6460","セガサミーホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","300","2,926.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/20","2025/2/25","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用返済","買埋","制度","6ヶ月","100","1,972.5","0","0","52","源徴なし","-3,102","2025/2/13","1,942.0","0","0","0","0","0","0","52","0","0"
"2025/2/20","2025/2/25","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用返済","売埋","制度","6ヶ月","500","1,972.5","0","0","532","源徴なし","-5,532","2025/2/17","1,982.5","0","0","532","0","0","0","0","0","0"
"2025/2/20","2025/2/25","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用返済","売埋","制度","6ヶ月","200","1,972.5","0","0","268","源徴なし","5,832","2025/2/13","1,942.0","0","0","268","0","0","0","0","0","0"
"2025/2/20","2025/2/25","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用返済","売埋","制度","6ヶ月","300","1,972.5","0","0","357","源徴なし","8,343","2025/2/14","1,943.5","0","0","357","0","0","0","0","0","0"
"2025/2/21","2025/2/26","8136","サンリオ","東証","特定","信用新規","売建","制度","6ヶ月","100","7,047.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/25","2025/2/27","6460","セガサミーホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","300","2,881.5","0","0","79","源徴なし","13,421","2025/2/20","2,926.5","0","0","0","0","0","0","79","0","0"
"2025/2/26","2025/2/28","1802","大林組","東証","特定","信用新規","買建","制度","6ヶ月","200","2,022.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/26","2025/2/28","1802","大林組","東証","特定","信用新規","売建","制度","6ヶ月","100","2,022.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/26","2025/2/28","6460","セガサミーホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","200","2,940.0","0","0","143","源徴なし","8,557","2025/2/19","2,983.5","0","0","0","0","0","0","143","0","0"
"2025/2/26","2025/2/28","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用新規","売建","制度","6ヶ月","200","1,920.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/27","2025/3/3","1802","大林組","東証","特定","信用新規","買建","制度","6ヶ月","300","2,025.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/27","2025/3/3","6460","セガサミーホールディングス","東証","特定","信用新規","買建","制度","6ヶ月","300","2,970.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/27","2025/3/3","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用新規","売建","制度","6ヶ月","300","1,940.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/28","2025/3/4","6460","セガサミーホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","200","2,886.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/2/28","2025/3/4","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用新規","売建","制度","6ヶ月","500","1,903.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/3","2025/3/5","6460","セガサミーホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","200","2,907.5","0","0","34","源徴なし","-4,334","2025/2/28","2,886.0","0","0","0","0","0","0","34","0","0"
"2025/3/3","2025/3/5","8136","サンリオ","東証","特定","信用返済","買埋","制度","6ヶ月","100","6,532.0","0","0","430","源徴なし","36,270","2025/2/19","6,899.0","0","0","0","0","160","0","270","0","0"
"2025/3/3","2025/3/5","8136","サンリオ","東証","特定","信用返済","買埋","制度","6ヶ月","100","6,532.0","0","0","254","源徴なし","51,246","2025/2/21","7,047.0","0","0","0","0","85","0","169","0","0"
"2025/3/3","2025/3/5","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用新規","買建","制度","6ヶ月","400","1,948.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/4","2025/3/6","1802","大林組","東証","特定","信用新規","買建","制度","6ヶ月","200","2,081.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/4","2025/3/6","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用新規","売建","制度","6ヶ月","200","7,123.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/5","2025/3/7","6460","セガサミーホールディングス","東証","特定","信用新規","買建","制度","6ヶ月","200","2,915.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/5","2025/3/7","8136","サンリオ","東証","特定","信用新規","売建","制度","6ヶ月","100","6,408.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/5","2025/3/7","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用返済","買埋","制度","6ヶ月","200","1,927.5","0","0","92","源徴なし","-1,592","2025/2/26","1,920.0","0","0","0","0","0","0","92","0","0"
"2025/3/5","2025/3/7","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用返済","買埋","制度","6ヶ月","300","1,927.5","0","0","87","源徴なし","3,813","2025/2/27","1,940.5","0","0","0","0","0","0","87","0","0"
"2025/3/5","2025/3/7","9684","スクウェア・エニックス・ＨＤ","Chi-X","特定","信用返済","買埋","制度","6ヶ月","100","7,130.4","0","0","67","源徴なし","-807","2025/3/4","7,123.0","0","0","0","0","25","0","42","0","0"
"2025/3/5","2025/3/7","9684","スクウェア・エニックス・ＨＤ","Chi-X","特定","信用返済","買埋","制度","6ヶ月","100","7,130.3","0","0","67","源徴なし","-797","2025/3/4","7,123.0","0","0","0","0","25","0","42","0","0"
"2025/3/6","2025/3/10","8136","サンリオ","東証","特定","信用返済","買埋","制度","6ヶ月","100","6,668.0","0","0","77","源徴なし","-26,077","2025/3/5","6,408.0","0","0","0","0","0","0","77","0","0"
"2025/3/6","2025/3/10","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用返済","買埋","制度","6ヶ月","300","1,954.5","0","0","120","源徴なし","-15,570","2025/2/28","1,903.0","0","0","0","0","0","0","120","0","0"
"2025/3/6","2025/3/10","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用新規","買建","制度","6ヶ月","300","1,954.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/7","2025/3/11","1802","大林組","東証","特定","信用返済","売埋","制度","6ヶ月","200","2,009.0","0","0","372","源徴なし","-3,072","2025/2/26","2,022.5","0","0","372","0","0","0","0","0","0"
"2025/3/7","2025/3/11","1802","大林組","東証","特定","信用新規","売建","制度","6ヶ月","200","2,004.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/7","2025/3/11","6460","セガサミーホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","200","2,877.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/7","2025/3/11","6460","セガサミーホールディングス","JNX","特定","信用返済","売埋","制度","6ヶ月","100","2,869.8","0","0","111","源徴なし","-4,631","2025/3/5","2,915.0","0","0","111","0","0","0","0","0","0"
"2025/3/7","2025/3/11","6460","セガサミーホールディングス","Chi-X","特定","信用返済","売埋","制度","6ヶ月","100","2,869.8","0","0","111","源徴なし","-4,631","2025/3/5","2,915.0","0","0","111","0","0","0","0","0","0"
"2025/3/7","2025/3/11","8136","サンリオ","東証","特定","信用新規","売建","制度","6ヶ月","200","6,286.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/10","2025/3/12","6460","セガサミーホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","100","2,926.0","0","0","17","源徴なし","-4,917","2025/3/7","2,877.0","0","0","0","0","0","0","17","0","0"
"2025/3/10","2025/3/12","6460","セガサミーホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","100","2,926.0","0","0","192","源徴なし","11,908","2025/2/18","3,047.0","0","0","0","0","0","0","192","0","0"
"2025/3/10","2025/3/12","8306","三菱ＵＦＪフィナンシャルＧ","Chi-X","特定","信用返済","売埋","制度","6ヶ月","200","1,924.3","0","0","89","源徴なし","-6,129","2025/3/6","1,954.5","0","0","89","0","0","0","0","0","0"
"2025/3/10","2025/3/12","8306","三菱ＵＦＪフィナンシャルＧ","Chi-X","特定","信用返済","売埋","制度","6ヶ月","100","1,924.2","0","0","44","源徴なし","-3,074","2025/3/6","1,954.5","0","0","44","0","0","0","0","0","0"
"2025/3/10","2025/3/12","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用新規","売建","制度","6ヶ月","200","6,946.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/11","2025/3/13","1802","大林組","東証","特定","信用返済","買埋","制度","6ヶ月","100","1,952.0","0","0","85","源徴なし","6,965","2025/2/26","2,022.5","0","0","0","0","0","0","85","0","0"
"2025/3/11","2025/3/13","1802","大林組","東証","特定","信用返済","買埋","制度","6ヶ月","200","1,952.0","0","0","36","源徴なし","10,364","2025/3/7","2,004.0","0","0","0","0","0","0","36","0","0"
"2025/3/11","2025/3/13","1802","大林組","東証","特定","信用返済","売埋","制度","6ヶ月","300","1,951.5","0","0","512","源徴なし","-22,562","2025/2/27","2,025.0","0","0","512","0","0","0","0","0","0"
"2025/3/11","2025/3/13","1802","大林組","東証","特定","信用返済","売埋","制度","6ヶ月","200","1,951.5","0","0","255","源徴なし","-26,155","2025/3/4","2,081.0","0","0","255","0","0","0","0","0","0"
"2025/3/11","2025/3/13","6460","セガサミーホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","200","2,821.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/11","2025/3/13","8136","サンリオ","JAX","特定","信用返済","買埋","制度","6ヶ月","100","5,873.4","0","0","56","源徴なし","41,204","2025/3/7","6,286.0","0","0","0","0","0","0","56","0","0"
"2025/3/11","2025/3/13","8136","サンリオ","Chi-X","特定","信用返済","買埋","制度","6ヶ月","100","5,873.3","0","0","56","源徴なし","41,214","2025/3/7","6,286.0","0","0","0","0","0","0","56","0","0"
"2025/3/11","2025/3/13","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用新規","買建","制度","6ヶ月","100","6,925.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/11","2025/3/13","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用新規","売建","制度","6ヶ月","200","6,925.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/12","2025/3/14","6460","セガサミーホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","100","2,900.5","0","0","34","源徴なし","-2,384","2025/3/7","2,877.0","0","0","0","0","0","0","34","0","0"
"2025/3/12","2025/3/14","6460","セガサミーホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","100","2,900.5","0","0","17","源徴なし","-7,917","2025/3/11","2,821.5","0","0","0","0","0","0","17","0","0"
"2025/3/12","2025/3/14","6460","セガサミーホールディングス","東証","特定","信用新規","買建","制度","6ヶ月","200","2,900.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/13","2025/3/17","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用新規","買建","制度","6ヶ月","300","1,957.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/14","2025/3/18","7751","キヤノン","東証","特定","信用新規","買建","制度","6ヶ月","200","4,870.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/14","2025/3/18","7751","キヤノン","東証","特定","信用新規","売建","制度","6ヶ月","100","4,870.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/14","2025/3/18","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用返済","買埋","制度","6ヶ月","100","6,875.0","0","0","286","源徴なし","6,814","2025/3/10","6,946.0","0","0","0","0","140","0","146","0","0"
"2025/3/14","2025/3/18","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用返済","買埋","制度","6ヶ月","100","6,875.0","0","0","286","源徴なし","6,814","2025/3/10","6,946.0","0","0","0","0","140","0","146","0","0"
"2025/3/14","2025/3/18","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用返済","買埋","制度","6ヶ月","200","6,875.0","0","0","480","源徴なし","9,520","2025/3/11","6,925.0","0","0","0","0","230","0","250","0","0"
"2025/3/14","2025/3/18","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用返済","売埋","制度","6ヶ月","100","6,875.0","0","0","203","源徴なし","-5,203","2025/3/11","6,925.0","0","0","318","0","0","115","0","0","0"
"2025/3/18","2025/3/21","3099","三越伊勢丹ＨＤ","東証","特定","信用新規","買建","制度","6ヶ月","200","2,185.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/18","2025/3/21","3099","三越伊勢丹ＨＤ","東証","特定","信用新規","売建","制度","6ヶ月","100","2,185.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/18","2025/3/21","3099","三越伊勢丹ＨＤ","東証","特定","信用新規","売建","制度","6ヶ月","100","2,185.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/18","2025/3/21","6460","セガサミーホールディングス","東証","特定","信用新規","買建","制度","6ヶ月","300","2,959.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/18","2025/3/21","7751","キヤノン","東証","特定","信用返済","買埋","制度","6ヶ月","100","4,899.0","0","0","58","源徴なし","-2,958","2025/3/14","4,870.0","0","0","0","0","0","0","58","0","0"
"2025/3/18","2025/3/21","7751","キヤノン","東証","特定","信用返済","売埋","制度","6ヶ月","200","4,899.0","0","0","298","源徴なし","5,502","2025/3/14","4,870.0","0","0","298","0","0","0","0","0","0"
"2025/3/19","2025/3/24","3099","三越伊勢丹ＨＤ","東証","特定","信用新規","買建","制度","6ヶ月","300","2,247.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/21","2025/3/25","9101","日本郵船","東証","特定","信用新規","売建","制度","6ヶ月","200","5,230.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/24","2025/3/26","7751","キヤノン","東証","特定","信用新規","売建","制度","6ヶ月","200","4,790.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/24","2025/3/26","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用新規","売建","制度","6ヶ月","200","6,874.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/25","2025/3/27","3099","三越伊勢丹ＨＤ","東証","特定","信用新規","買建","制度","6ヶ月","200","2,287.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/27","2025/3/31","7751","キヤノン","東証","特定","信用返済","買埋","制度","6ヶ月","200","4,867.0","0","0","173","源徴なし","-15,573","2025/3/24","4,790.0","0","0","0","0","0","0","173","0","0"
"2025/3/27","2025/3/31","9101","日本郵船","東証","特定","信用返済","買埋","制度","6ヶ月","200","5,272.0","0","0","220","源徴なし","-8,620","2025/3/21","5,230.0","0","0","0","0","0","0","220","0","0"
